
amount,vendor,account,posting_date,user_id,description
937.31,Vendor_2,Finance,2023-07-26,1047,Regular business transaction
1633.04,Vendor_4,Sales,2023-09-07,1057,Regular business transaction
1211.35,Vendor_7,Marketing,2023-07-28,1098,Regular business transaction
1236.72,Vendor_5,IT,2023-07-11,1043,Regular business transaction
783.81,Vendor_9,Admin,2023-08-08,1005,Regular business transaction
1158.65,Vendor_17,Admin,2023-10-04,1063,Regular business transaction
1158.96,Vendor_10,HR,2023-06-19,1060,Regular business transaction
1123.67,Vendor_13,IT,2023-02-23,1015,Regular business transaction
810.91,Vendor_8,Finance,2023-04-04,1093,Regular business transaction
697.58,Vendor_12,Marketing,2023-10-27,1010,Regular business transaction
727.67,Vendor_18,Legal,2023-08-12,1061,Regular business transaction
1455.79,Vendor_6,Sales,2023-08-27,1066,Regular business transaction
1051.55,Vendor_1,Legal,2023-06-22,1095,Regular business transaction
1165.98,Vendor_14,Finance,2023-12-22,1006,Regular business transaction
1254.45,Vendor_15,Admin,2023-10-06,1069,Regular business transaction
630.24,Vendor_20,Marketing,2023-12-23,1083,Regular business transaction
697.43,Vendor_1,Finance,2023-03-04,1021,Regular business transaction
411.21,Vendor_6,Finance,2023-04-06,1034,Regular business transaction
1133.66,Vendor_14,Marketing,2023-06-25,1005,Regular business transaction
1333.36,Vendor_14,IT,2023-08-20,1028,Regular business transaction
1569.02,Vendor_18,Marketing,2023-09-21,1074,Regular business transaction
783.07,Vendor_1,Legal,2023-09-13,1037,Regular business transaction
1348.42,Vendor_10,IT,2023-12-31,1090,Regular business transaction
756.62,Vendor_3,Admin,2023-05-23,1015,Regular business transaction
695.0,Vendor_20,IT,2023-07-06,1020,Regular business transaction
926.78,Vendor_19,Legal,2023-10-31,1034,Regular business transaction
1071.88,Vendor_4,Admin,2023-07-26,1057,Regular business transaction
1145.25,Vendor_3,IT,2023-07-27,1068,Regular business transaction
1074.79,Vendor_4,Finance,2023-01-29,1018,Regular business transaction
1313.53,Vendor_11,Marketing,2023-03-15,1060,Regular business transaction
593.79,Vendor_19,Admin,2023-05-19,1097,Regular business transaction
834.04,Vendor_5,Admin,2023-11-11,1004,Regular business transaction
1335.54,Vendor_20,Legal,2023-01-14,1074,Regular business transaction
1164.79,Vendor_11,Finance,2023-06-04,1054,Regular business transaction
1060.62,Vendor_9,IT,2023-12-11,1053,Regular business transaction
1195.72,Vendor_10,Legal,2023-12-05,1064,Regular business transaction
1369.26,Vendor_15,HR,2023-08-02,1046,Regular business transaction
1505.5,Vendor_17,Finance,2023-05-22,1049,Regular business transaction
1466.25,Vendor_12,Legal,2023-01-20,1093,Regular business transaction
1256.19,Vendor_6,IT,2023-06-05,1055,Regular business transaction
1355.25,Vendor_2,HR,2023-01-26,1074,Regular business transaction
1089.93,Vendor_8,HR,2023-10-26,1021,Regular business transaction
886.05,Vendor_17,HR,2023-04-26,1054,Regular business transaction
1053.27,Vendor_16,Legal,2023-11-14,1006,Regular business transaction
1132.53,Vendor_16,IT,2023-06-30,1086,Regular business transaction
1000.44,Vendor_9,IT,2023-06-28,1083,Regular business transaction
1206.48,Vendor_8,Admin,2023-04-05,1093,Regular business transaction
693.57,Vendor_14,HR,2023-08-19,1052,Regular business transaction
938.24,Vendor_18,Admin,2023-12-30,1057,Regular business transaction
776.03,Vendor_2,IT,2023-10-03,1049,Regular business transaction
852.65,Vendor_20,Admin,2023-03-25,1002,Regular business transaction
914.54,Vendor_5,Legal,2023-10-23,1071,Regular business transaction
489.34,Vendor_8,IT,2023-04-20,1063,Regular business transaction
861.16,Vendor_8,Finance,2023-12-16,1055,Regular business transaction
885.54,Vendor_17,HR,2023-05-05,1012,Regular business transaction
825.96,Vendor_4,Finance,2023-10-09,1085,Regular business transaction
1059.79,Vendor_6,Admin,2023-12-10,1086,Regular business transaction
1086.02,Vendor_2,Admin,2023-01-11,1091,Regular business transaction
679.23,Vendor_6,Marketing,2023-05-08,1023,Regular business transaction
1109.3,Vendor_3,HR,2023-04-22,1059,Regular business transaction
746.01,Vendor_10,Sales,2023-04-16,1052,Regular business transaction
992.6,Vendor_2,Sales,2023-10-05,1012,Regular business transaction
1188.97,Vendor_12,Sales,2023-04-16,1014,Regular business transaction
388.17,Vendor_15,Admin,2023-06-16,1012,Regular business transaction
644.69,Vendor_18,Finance,2023-07-27,1072,Regular business transaction
850.18,Vendor_12,HR,2023-02-07,1082,Regular business transaction
759.56,Vendor_16,Marketing,2023-10-22,1067,Regular business transaction
1099.24,Vendor_8,Finance,2023-12-31,1080,Regular business transaction
1012.88,Vendor_13,Sales,2023-07-07,1089,Regular business transaction
1403.4,Vendor_14,Admin,2023-11-06,1003,Regular business transaction
736.52,Vendor_6,HR,2023-02-22,1093,Regular business transaction
1288.59,Vendor_3,HR,2023-05-11,1097,Regular business transaction
1064.04,Vendor_6,Admin,2023-03-13,1061,Regular business transaction
1248.61,Vendor_6,Legal,2023-02-01,1098,Regular business transaction
1371.47,Vendor_5,Legal,2023-11-04,1088,Regular business transaction
736.9,Vendor_9,Admin,2023-09-11,1084,Regular business transaction
891.81,Vendor_4,Finance,2023-02-14,1041,Regular business transaction
1161.68,Vendor_18,Sales,2023-10-03,1076,Regular business transaction
769.77,Vendor_1,Admin,2023-09-30,1023,Regular business transaction
737.08,Vendor_8,Marketing,2023-08-07,1022,Regular business transaction
719.05,Vendor_15,IT,2023-09-26,1038,Regular business transaction
799.67,Vendor_5,Sales,2023-06-05,1088,Regular business transaction
1259.36,Vendor_18,Admin,2023-10-13,1012,Regular business transaction
1455.67,Vendor_18,Finance,2023-08-26,1093,Regular business transaction
1607.08,Vendor_16,Admin,2023-12-03,1039,Regular business transaction
915.37,Vendor_19,HR,2023-05-23,1072,Regular business transaction
1460.31,Vendor_20,Legal,2023-11-09,1051,Regular business transaction
946.71,Vendor_9,Legal,2023-01-01,1043,Regular business transaction
986.35,Vendor_9,Admin,2023-05-20,1096,Regular business transaction
872.73,Vendor_13,Legal,2023-03-13,1026,Regular business transaction
875.14,Vendor_8,Marketing,2023-07-09,1010,Regular business transaction
660.98,Vendor_7,IT,2023-12-17,1016,Regular business transaction
1083.59,Vendor_8,Admin,2023-02-25,1005,Regular business transaction
571.8,Vendor_18,Legal,2023-07-11,1053,Regular business transaction
925.97,Vendor_19,IT,2023-12-10,1048,Regular business transaction
859.43,Vendor_19,Marketing,2023-03-04,1082,Regular business transaction
1362.54,Vendor_6,IT,2023-07-03,1027,Regular business transaction
1510.85,Vendor_2,Legal,2023-04-29,1036,Regular business transaction
1099.4,Vendor_17,IT,2023-06-13,1057,Regular business transaction
1160.02,Vendor_13,HR,2023-02-27,1031,Regular business transaction
381.79,Vendor_14,IT,2023-07-05,1098,Regular business transaction
1173.7,Vendor_14,IT,2023-10-11,1000,Regular business transaction
1098.63,Vendor_16,Marketing,2023-05-17,1015,Regular business transaction
1008.34,Vendor_12,Admin,2023-05-22,1024,Regular business transaction
1079.29,Vendor_8,Marketing,2023-07-30,1066,Regular business transaction
1217.56,Vendor_5,IT,2023-10-10,1079,Regular business transaction
941.3,Vendor_9,Finance,2023-02-13,1025,Regular business transaction
1443.62,Vendor_15,Marketing,2023-12-17,1049,Regular business transaction
1340.69,Vendor_1,Legal,2023-03-30,1065,Regular business transaction
668.11,Vendor_3,Marketing,2023-05-29,1088,Regular business transaction
1067.95,Vendor_1,HR,2023-10-21,1014,Regular business transaction
1076.52,Vendor_14,HR,2023-10-29,1024,Regular business transaction
1273.41,Vendor_16,HR,2023-10-30,1086,Regular business transaction
1031.73,Vendor_4,IT,2023-01-18,1020,Regular business transaction
1572.83,Vendor_3,Marketing,2023-07-22,1088,Suspicious transaction
20000.0,Vendor_5,Marketing,2023-08-25,1052,Suspicious transaction
20000.0,Vendor_19,Legal,2023-09-24,1091,Suspicious transaction
1180.64,Vendor_5,HR,2023-08-08,1093,Suspicious transaction
790.64,Vendor_2,Admin,2023-07-01,1051,Suspicious transaction
1227.18,Vendor_5,Legal,2023-01-22,1037,Suspicious transaction
824.92,Vendor_5,HR,2023-06-15,1080,Suspicious transaction
5000.0,Vendor_6,IT,2023-01-14,1071,Suspicious transaction
876.57,Vendor_17,Admin,2023-07-16,1034,Suspicious transaction
1346.17,Vendor_5,HR,2023-08-05,1033,Suspicious transaction
10000.0,Vendor_18,Marketing,2023-09-30,1013,Suspicious transaction
20000.0,Vendor_7,HR,2023-01-19,1062,Suspicious transaction
824.04,Vendor_19,HR,2023-02-19,1034,Suspicious transaction
10000.0,Vendor_3,HR,2023-05-21,1069,Suspicious transaction
728.97,Vendor_5,Legal,2023-07-27,1091,Suspicious transaction
10000.0,Vendor_13,Marketing,2023-10-14,1002,Suspicious transaction
1106.06,Vendor_12,IT,2023-07-16,1056,Suspicious transaction
10000.0,Vendor_7,HR,2023-04-08,1042,Suspicious transaction
10000.0,Vendor_6,Marketing,2023-05-26,1014,Suspicious transaction
20000.0,Vendor_5,Marketing,2023-07-31,1005,Suspicious transaction
1452.29,Vendor_5,Legal,2023-09-24,1021,Suspicious transaction
20000.0,Vendor_10,IT,2023-11-12,1075,Suspicious transaction
781.12,Vendor_5,Legal,2023-10-06,1073,Suspicious transaction
1108.43,Vendor_5,Admin,2023-10-08,1086,Suspicious transaction
909.74,Vendor_5,HR,2023-11-10,1093,Suspicious transaction
10000.0,Vendor_14,IT,2023-04-26,1047,Suspicious transaction
887.9,Vendor_5,Legal,2023-05-01,1041,Suspicious transaction
847.82,Vendor_11,Sales,2023-12-30,1017,Suspicious transaction
973.23,Vendor_12,HR,2023-09-03,1003,Suspicious transaction
988.73,Vendor_5,HR,2023-03-13,1006,Suspicious transaction
810.93,Vendor_12,Finance,2023-03-04,1042,Suspicious transaction
10000.0,Vendor_17,HR,2023-01-08,1068,Suspicious transaction
1252.6,Vendor_5,HR,2023-03-12,1051,Suspicious transaction
10000.0,Vendor_3,Admin,2023-08-16,1046,Suspicious transaction
804.68,Vendor_5,IT,2023-05-28,1028,Suspicious transaction
10000.0,Vendor_6,Admin,2023-06-13,1001,Suspicious transaction
1470.34,Vendor_5,HR,2023-11-14,1092,Suspicious transaction
742.15,Vendor_4,Sales,2023-03-11,1018,Suspicious transaction
868.42,Vendor_4,Marketing,2023-12-09,1004,Suspicious transaction
1106.51,Vendor_5,HR,2023-10-05,1057,Suspicious transaction
983.51,Vendor_5,HR,2023-05-27,1093,Suspicious transaction
860.25,Vendor_19,Admin,2023-11-18,1031,Suspicious transaction
539.49,Vendor_17,Legal,2023-08-13,1030,Suspicious transaction
436.0,Vendor_1,Admin,2023-04-16,1070,Suspicious transaction
1270.12,Vendor_12,IT,2023-11-12,1053,Suspicious transaction
1135.37,Vendor_5,HR,2023-10-11,1024,Suspicious transaction
684.96,Vendor_5,HR,2023-02-11,1046,Suspicious transaction
5000.0,Vendor_20,Marketing,2023-12-29,1026,Suspicious transaction
1110.15,Vendor_5,HR,2023-03-17,1089,Suspicious transaction
10000.0,Vendor_2,HR,2023-02-08,1059,Suspicious transaction
