amount,vendor,account,posting_date,user_id,description,label
908.4,Vendor_7,Finance,2023-08-16,1094,Regular business transaction,0
769.18,Vendor_7,HR,2023-04-20,1069,Regular business transaction,0
923.71,Vendor_19,Sales,2023-10-02,1021,Regular business transaction,0
599.11,Vendor_7,Sales,2023-11-12,1036,Regular business transaction,0
1066.53,Vendor_6,Legal,2023-05-01,1008,Regular business transaction,0
634.65,Vendor_3,Admin,2023-02-02,1010,Regular business transaction,0
1017.31,Vendor_5,HR,2023-02-14,1098,Regular business transaction,0
993.07,Vendor_18,Admin,2023-09-10,1066,Regular business transaction,0
959.69,Vendor_19,Marketing,2023-10-24,1024,Regular business transaction,0
910.77,Vendor_17,Marketing,2023-02-23,1071,Regular business transaction,0
510.89,Vendor_2,IT,2023-11-21,1086,Regular business transaction,0
789.42,Vendor_7,Finance,2023-07-07,1081,Regular business transaction,0
528.57,Vendor_8,Sales,2023-01-04,1014,Regular business transaction,0
1215.78,Vendor_18,Sales,2023-11-26,1083,Regular business transaction,0
1168.02,Vendor_16,IT,2023-04-19,1052,Regular business transaction,0
894.89,Vendor_17,Marketing,2023-01-08,1024,Regular business transaction,0
1171.96,Vendor_5,Marketing,2023-06-03,1036,Regular business transaction,0
1156.64,Vendor_6,Admin,2023-06-03,1041,Regular business transaction,0
371.87,Vendor_19,Finance,2023-08-19,1003,Regular business transaction,0
1269.13,Vendor_19,Admin,2023-04-16,1018,Regular business transaction,0
154.01,Vendor_14,Finance,2023-02-18,1020,Regular business transaction,0
996.1,Vendor_8,Finance,2023-06-07,1097,Regular business transaction,0
1309.4,Vendor_1,Admin,2023-01-03,1088,Regular business transaction,0
394.49,Vendor_1,Admin,2023-09-28,1068,Regular business transaction,0
1431.74,Vendor_10,Admin,2023-03-31,1044,Regular business transaction,0
587.38,Vendor_15,HR,2023-03-12,1030,Regular business transaction,0
1145.34,Vendor_9,Finance,2023-03-01,1014,Regular business transaction,0
871.2,Vendor_6,Admin,2023-09-16,1009,Regular business transaction,0
947.42,Vendor_12,Admin,2023-10-16,1019,Regular business transaction,0
1118.75,Vendor_7,Sales,2023-04-18,1074,Regular business transaction,0
528.58,Vendor_3,Sales,2023-03-07,1016,Regular business transaction,0
1178.12,Vendor_12,IT,2023-06-11,1007,Regular business transaction,0
1032.56,Vendor_7,Finance,2023-01-01,1021,Regular business transaction,0
1023.92,Vendor_20,Marketing,2023-02-16,1012,Regular business transaction,0
700.98,Vendor_13,Legal,2023-03-01,1014,Regular business transaction,0
1291.15,Vendor_11,Marketing,2023-02-04,1099,Regular business transaction,0
1096.32,Vendor_7,Marketing,2023-03-12,1023,Regular business transaction,0
1316.27,Vendor_5,Sales,2023-11-27,1037,Regular business transaction,0
1522.42,Vendor_12,Admin,2023-06-15,1086,Regular business transaction,0
872.37,Vendor_15,Legal,2023-05-22,1031,Regular business transaction,0
1108.91,Vendor_15,Marketing,2023-05-06,1066,Regular business transaction,0
762.14,Vendor_19,Marketing,2023-12-26,1063,Regular business transaction,0
1289.18,Vendor_6,IT,2023-06-01,1019,Regular business transaction,0
1013.22,Vendor_20,IT,2023-07-14,1064,Regular business transaction,0
367.3,Vendor_5,Sales,2023-12-18,1055,Regular business transaction,0
956.94,Vendor_1,Finance,2023-09-20,1024,Regular business transaction,0
928.89,Vendor_15,Admin,2023-04-16,1068,Regular business transaction,0
1177.08,Vendor_3,IT,2023-03-27,1056,Regular business transaction,0
853.73,Vendor_19,Finance,2023-01-25,1037,Regular business transaction,0
824.46,Vendor_3,Legal,2023-01-15,1017,Regular business transaction,0
1249.71,Vendor_17,Finance,2023-06-28,1072,Regular business transaction,0
1396.32,Vendor_15,IT,2023-04-21,1058,Regular business transaction,0
783.13,Vendor_19,Marketing,2023-12-13,1082,Regular business transaction,0
623.08,Vendor_4,Legal,2023-05-26,1019,Regular business transaction,0
841.08,Vendor_6,Sales,2023-09-07,1080,Regular business transaction,0
592.46,Vendor_17,Legal,2023-11-30,1024,Regular business transaction,0
526.11,Vendor_1,HR,2023-07-19,1062,Regular business transaction,0
956.56,Vendor_8,HR,2023-07-27,1060,Regular business transaction,0
948.33,Vendor_13,Marketing,2023-02-23,1032,Regular business transaction,0
1574.2,Vendor_6,Legal,2023-05-12,1011,Regular business transaction,0
1438.73,Vendor_16,HR,2023-01-07,1075,Regular business transaction,0
1428.69,Vendor_20,Sales,2023-02-07,1062,Regular business transaction,0
1320.14,Vendor_18,IT,2023-05-14,1079,Regular business transaction,0
865.8,Vendor_13,IT,2023-05-15,1032,Regular business transaction,0
1197.53,Vendor_9,IT,2023-09-22,1066,Regular business transaction,0
1223.81,Vendor_2,Admin,2023-04-02,1011,Regular business transaction,0
998.94,Vendor_5,Admin,2023-03-02,1029,Regular business transaction,0
943.25,Vendor_7,Sales,2023-03-05,1007,Regular business transaction,0
1422.68,Vendor_12,IT,2023-11-08,1031,Regular business transaction,0
979.38,Vendor_14,Finance,2023-01-07,1095,Regular business transaction,0
1375.29,Vendor_15,Marketing,2023-09-27,1083,Regular business transaction,0
914.79,Vendor_3,HR,2023-10-21,1016,Regular business transaction,0
1051.44,Vendor_4,Sales,2023-01-16,1015,Regular business transaction,0
566.65,Vendor_4,Admin,2023-09-23,1096,Regular business transaction,0
1159.42,Vendor_14,Marketing,2023-01-11,1036,Regular business transaction,0
1417.32,Vendor_12,Finance,2023-12-21,1040,Regular business transaction,0
1298.94,Vendor_20,Legal,2023-05-19,1048,Regular business transaction,0
1385.05,Vendor_5,Marketing,2023-05-30,1076,Regular business transaction,0
827.87,Vendor_20,Admin,2023-08-21,1014,Regular business transaction,0
882.81,Vendor_7,HR,2023-11-06,1080,Regular business transaction,0
881.44,Vendor_9,Admin,2023-09-26,1089,Regular business transaction,0
1251.66,Vendor_15,HR,2023-02-18,1054,Regular business transaction,0
1116.45,Vendor_10,Admin,2023-04-09,1056,Regular business transaction,0
635.43,Vendor_20,IT,2023-02-01,1073,Regular business transaction,0
834.6,Vendor_20,Legal,2023-05-23,1053,Regular business transaction,0
1302.13,Vendor_12,HR,2023-11-26,1072,Regular business transaction,0
1309.87,Vendor_20,IT,2023-05-24,1048,Regular business transaction,0
1415.77,Vendor_1,Sales,2023-10-12,1068,Regular business transaction,0
939.66,Vendor_20,Legal,2023-04-20,1004,Regular business transaction,0
969.47,Vendor_15,Admin,2023-09-18,1072,Regular business transaction,0
1493.27,Vendor_9,Marketing,2023-01-19,1054,Regular business transaction,0
1088.91,Vendor_20,HR,2023-08-01,1096,Regular business transaction,0
1000.0,Vendor_19,Legal,2023-12-12,1036,Regular business transaction,0
1068.15,Vendor_11,Legal,2023-10-23,1088,Regular business transaction,0
1143.78,Vendor_5,Finance,2023-05-04,1045,Regular business transaction,0
1884.87,Vendor_20,Finance,2023-11-16,1041,Regular business transaction,0
746.01,Vendor_20,Admin,2023-02-23,1031,Regular business transaction,0
1220.93,Vendor_4,Sales,2023-11-25,1077,Regular business transaction,0
996.32,Vendor_1,Admin,2023-09-11,1038,Regular business transaction,0
1475.36,Vendor_6,Admin,2023-07-19,1093,Regular business transaction,0
1151.92,Vendor_18,Admin,2023-02-07,1087,Regular business transaction,0
635.69,Vendor_4,IT,2023-11-16,1063,Regular business transaction,0
896.95,Vendor_17,HR,2023-09-20,1063,Regular business transaction,0
581.93,Vendor_18,IT,2023-07-11,1074,Regular business transaction,0
737.64,Vendor_15,Sales,2023-05-26,1007,Regular business transaction,0
993.18,Vendor_15,IT,2023-02-20,1016,Regular business transaction,0
916.33,Vendor_12,HR,2023-07-25,1013,Regular business transaction,0
619.88,Vendor_13,Admin,2023-12-11,1054,Regular business transaction,0
821.04,Vendor_17,Admin,2023-03-15,1056,Regular business transaction,0
1231.5,Vendor_1,Admin,2023-11-21,1058,Regular business transaction,0
1002.21,Vendor_19,HR,2023-10-31,1050,Regular business transaction,0
1210.03,Vendor_11,Marketing,2023-05-12,1044,Regular business transaction,0
684.82,Vendor_12,Admin,2023-02-22,1056,Regular business transaction,0
193.04,Vendor_7,HR,2023-08-14,1013,Regular business transaction,0
738.85,Vendor_15,Legal,2023-05-14,1061,Regular business transaction,0
926.59,Vendor_16,Finance,2023-04-15,1005,Regular business transaction,0
752.47,Vendor_10,Admin,2023-08-30,1015,Regular business transaction,0
1026.48,Vendor_4,Finance,2023-06-10,1018,Regular business transaction,0
852.52,Vendor_8,HR,2023-03-11,1040,Regular business transaction,0
1003.4,Vendor_18,Sales,2023-11-20,1065,Regular business transaction,0
1507.3,Vendor_3,IT,2023-03-27,1038,Regular business transaction,0
716.57,Vendor_2,Finance,2023-05-17,1044,Regular business transaction,0
724.47,Vendor_6,Finance,2023-01-10,1041,Regular business transaction,0
902.85,Vendor_3,Marketing,2023-03-18,1048,Regular business transaction,0
1053.67,Vendor_14,Marketing,2023-11-28,1001,Regular business transaction,0
738.96,Vendor_12,Marketing,2023-05-08,1036,Regular business transaction,0
709.69,Vendor_17,IT,2023-03-18,1063,Regular business transaction,0
898.17,Vendor_16,HR,2023-07-21,1062,Regular business transaction,0
956.0,Vendor_18,Admin,2023-07-13,1005,Regular business transaction,0
689.49,Vendor_6,Legal,2023-11-09,1056,Regular business transaction,0
668.26,Vendor_4,Legal,2023-04-16,1017,Regular business transaction,0
1258.63,Vendor_20,Finance,2023-02-27,1033,Regular business transaction,0
1136.62,Vendor_10,Sales,2023-07-08,1070,Regular business transaction,0
1403.14,Vendor_10,Admin,2023-09-01,1071,Regular business transaction,0
741.41,Vendor_4,Admin,2023-01-28,1023,Regular business transaction,0
894.77,Vendor_2,Admin,2023-07-21,1044,Regular business transaction,0
832.76,Vendor_17,Sales,2023-05-03,1071,Regular business transaction,0
1394.47,Vendor_7,Legal,2023-02-07,1083,Regular business transaction,0
1417.0,Vendor_12,Legal,2023-01-14,1043,Regular business transaction,0
1150.62,Vendor_15,Finance,2023-05-13,1098,Regular business transaction,0
778.94,Vendor_15,Marketing,2023-11-16,1096,Regular business transaction,0
967.91,Vendor_16,Admin,2023-05-25,1010,Regular business transaction,0
361.75,Vendor_18,HR,2023-03-20,1063,Regular business transaction,0
1086.49,Vendor_15,Marketing,2023-04-05,1086,Regular business transaction,0
733.28,Vendor_14,Marketing,2023-10-21,1006,Regular business transaction,0
867.61,Vendor_2,Legal,2023-12-29,1015,Regular business transaction,0
978.06,Vendor_11,IT,2023-07-31,1086,Regular business transaction,0
823.63,Vendor_7,Finance,2023-09-15,1008,Regular business transaction,0
1061.71,Vendor_19,HR,2023-04-19,1078,Regular business transaction,0
1200.57,Vendor_10,Finance,2023-03-06,1034,Regular business transaction,0
913.73,Vendor_12,IT,2023-04-02,1008,Regular business transaction,0
813.2,Vendor_6,Legal,2023-01-03,1024,Regular business transaction,0
954.8,Vendor_16,Marketing,2023-10-23,1079,Regular business transaction,0
1364.14,Vendor_9,Legal,2023-09-29,1056,Regular business transaction,0
676.39,Vendor_3,Legal,2023-01-23,1075,Regular business transaction,0
1404.98,Vendor_14,IT,2023-06-18,1052,Regular business transaction,0
1211.37,Vendor_18,Admin,2023-06-10,1066,Regular business transaction,0
1480.15,Vendor_16,IT,2023-03-01,1056,Regular business transaction,0
818.63,Vendor_3,Legal,2023-01-28,1093,Regular business transaction,0
890.87,Vendor_1,Legal,2023-12-07,1087,Regular business transaction,0
1368.44,Vendor_4,Legal,2023-03-11,1066,Regular business transaction,0
1228.75,Vendor_5,HR,2023-12-07,1073,Suspicious transaction,1
10000.0,Vendor_5,Sales,2023-10-07,1097,Suspicious transaction,1
1230.99,Vendor_6,IT,2023-12-02,1099,Suspicious transaction,1
342.56,Vendor_5,HR,2023-04-13,1085,Suspicious transaction,1
1013.21,Vendor_5,HR,2023-02-27,1022,Suspicious transaction,1
1114.12,Vendor_5,HR,2023-08-07,1000,Suspicious transaction,1
5000.0,Vendor_8,Finance,2023-12-15,1023,Suspicious transaction,1
5000.0,Vendor_19,Sales,2023-05-07,1015,Suspicious transaction,1
20000.0,Vendor_16,IT,2023-10-09,1063,Suspicious transaction,1
10000.0,Vendor_16,Finance,2023-05-20,1036,Suspicious transaction,1
912.56,Vendor_18,IT,2023-04-08,1012,Suspicious transaction,1
20000.0,Vendor_13,Legal,2023-10-12,1039,Suspicious transaction,1
1271.76,Vendor_5,IT,2023-11-18,1056,Suspicious transaction,1
20000.0,Vendor_16,Admin,2023-07-27,1075,Suspicious transaction,1
1176.32,Vendor_5,HR,2023-02-11,1020,Suspicious transaction,1
10000.0,Vendor_8,HR,2023-05-30,1086,Suspicious transaction,1
1261.27,Vendor_13,Marketing,2023-10-08,1061,Suspicious transaction,1
557.48,Vendor_5,Legal,2023-06-29,1082,Suspicious transaction,1
889.62,Vendor_5,Legal,2023-04-19,1050,Suspicious transaction,1
20000.0,Vendor_8,Admin,2023-07-24,1080,Suspicious transaction,1
5000.0,Vendor_13,Finance,2023-08-28,1044,Suspicious transaction,1
1096.95,Vendor_15,Legal,2023-01-15,1076,Suspicious transaction,1
5000.0,Vendor_13,HR,2023-06-28,1072,Suspicious transaction,1
1096.28,Vendor_16,Admin,2023-02-05,1048,Suspicious transaction,1
10000.0,Vendor_3,Legal,2023-11-23,1085,Suspicious transaction,1
20000.0,Vendor_5,Marketing,2023-03-31,1051,Suspicious transaction,1
923.91,Vendor_5,Legal,2023-11-24,1030,Suspicious transaction,1
862.7,Vendor_5,Legal,2023-09-06,1093,Suspicious transaction,1
1057.96,Vendor_5,Legal,2023-04-14,1039,Suspicious transaction,1
1000.78,Vendor_14,Marketing,2023-06-04,1043,Suspicious transaction,1
639.85,Vendor_7,HR,2023-09-24,1031,Suspicious transaction,1
1174.76,Vendor_5,Legal,2023-01-23,1087,Suspicious transaction,1
921.94,Vendor_5,HR,2023-06-04,1024,Suspicious transaction,1
10000.0,Vendor_14,Legal,2023-03-22,1081,Suspicious transaction,1
1250.74,Vendor_5,Legal,2023-09-19,1071,Suspicious transaction,1
5000.0,Vendor_9,HR,2023-02-24,1018,Suspicious transaction,1
1480.63,Vendor_5,Legal,2023-04-01,1046,Suspicious transaction,1
10000.0,Vendor_12,HR,2023-06-30,1033,Suspicious transaction,1
20000.0,Vendor_11,HR,2023-06-17,1030,Suspicious transaction,1
1058.15,Vendor_14,Admin,2023-02-05,1056,Suspicious transaction,1
20000.0,Vendor_11,Admin,2023-02-25,1018,Suspicious transaction,1
1220.68,Vendor_5,Legal,2023-02-24,1062,Suspicious transaction,1
1321.94,Vendor_5,Legal,2023-04-12,1036,Suspicious transaction,1
1090.65,Vendor_12,HR,2023-11-25,1026,Suspicious transaction,1
772.12,Vendor_5,HR,2023-12-30,1048,Suspicious transaction,1
5000.0,Vendor_13,HR,2023-02-07,1015,Suspicious transaction,1
10000.0,Vendor_10,Legal,2023-10-28,1001,Suspicious transaction,1
577.28,Vendor_5,Legal,2023-03-12,1032,Suspicious transaction,1
10000.0,Vendor_4,HR,2023-09-27,1028,Suspicious transaction,1
442.73,Vendor_5,HR,2023-11-23,1028,Suspicious transaction,1
